"region","age","sex","2019"
"24 Västerbotten county","62 years","men",1619.5
"24 Västerbotten county","62 years","women",1579.0
"24 Västerbotten county","63 years","men",1648.0
"24 Västerbotten county","63 years","women",1601.5
"24 Västerbotten county","64 years","men",1630.5
"24 Västerbotten county","64 years","women",1632.5
"24 Västerbotten county","65 years","men",1476.5
"24 Västerbotten county","65 years","women",1544.0
"24 Västerbotten county","66 years","men",1588.0
"24 Västerbotten county","66 years","women",1579.0
"24 Västerbotten county","67 years","men",1552.0
"24 Västerbotten county","67 years","women",1551.5
"24 Västerbotten county","68 years","men",1593.0
"24 Västerbotten county","68 years","women",1460.5
"24 Västerbotten county","69 years","men",1600.5
"24 Västerbotten county","69 years","women",1519.0
"24 Västerbotten county","70 years","men",1551.5
"24 Västerbotten county","70 years","women",1652.5
"24 Västerbotten county","71 years","men",1671.0
"24 Västerbotten county","71 years","women",1568.5
"24 Västerbotten county","72 years","men",1527.0
"24 Västerbotten county","72 years","women",1553.0
"24 Västerbotten county","73 years","men",1602.5
"24 Västerbotten county","73 years","women",1499.0
"24 Västerbotten county","74 years","men",1571.5
"24 Västerbotten county","74 years","women",1530.0
"24 Västerbotten county","75 years","men",1325.5
"24 Västerbotten county","75 years","women",1389.0
"24 Västerbotten county","76 years","men",1262.0
"24 Västerbotten county","76 years","women",1351.0
"24 Västerbotten county","77 years","men",1073.5
"24 Västerbotten county","77 years","women",1241.5
"24 Västerbotten county","78 years","men",957.5
"24 Västerbotten county","78 years","women",1088.5
"24 Västerbotten county","79 years","men",883.0
"24 Västerbotten county","79 years","women",1041.0
"24 Västerbotten county","80 years","men",866.5
"24 Västerbotten county","80 years","women",1087.0
"24 Västerbotten county","81 years","men",797.5
"24 Västerbotten county","81 years","women",966.5
"24 Västerbotten county","82 years","men",735.0
"24 Västerbotten county","82 years","women",853.0
"24 Västerbotten county","83 years","men",655.5
"24 Västerbotten county","83 years","women",837.5
"24 Västerbotten county","84 years","men",565.5
"24 Västerbotten county","84 years","women",748.5
"24 Västerbotten county","85 years","men",523.0
"24 Västerbotten county","85 years","women",735.0
"24 Västerbotten county","86 years","men",447.5
"24 Västerbotten county","86 years","women",602.5
"24 Västerbotten county","87 years","men",419.5
"24 Västerbotten county","87 years","women",616.0
"24 Västerbotten county","88 years","men",335.5
"24 Västerbotten county","88 years","women",539.5
"24 Västerbotten county","89 years","men",260.0
"24 Västerbotten county","89 years","women",468.5
"24 Västerbotten county","90 years","men",234.5
"24 Västerbotten county","90 years","women",428.0
"24 Västerbotten county","91 years","men",189.5
"24 Västerbotten county","91 years","women",383.5
"24 Västerbotten county","92 years","men",151.0
"24 Västerbotten county","92 years","women",306.0
"24 Västerbotten county","93 years","men",130.0
"24 Västerbotten county","93 years","women",219.0
"24 Västerbotten county","94 years","men",87.5
"24 Västerbotten county","94 years","women",191.0
"24 Västerbotten county","95 years","men",57.0
"24 Västerbotten county","95 years","women",170.0
"24 Västerbotten county","96 years","men",35.5
"24 Västerbotten county","96 years","women",97.0
"24 Västerbotten county","97 years","men",23.5
"24 Västerbotten county","97 years","women",58.5
"24 Västerbotten county","98 years","men",14.0
"24 Västerbotten county","98 years","women",62.5
"24 Västerbotten county","99 years","men",8.0
"24 Västerbotten county","99 years","women",37.5
"24 Västerbotten county","100+ years","men",9.5
"24 Västerbotten county","100+ years","women",50.5
"25 Norrbotten county","0 years","men",643.0
"25 Norrbotten county","0 years","women",582.0
"25 Norrbotten county","1 year","men",1158.0
"25 Norrbotten county","1 year","women",1216.0
"25 Norrbotten county","2 years","men",1264.0
"25 Norrbotten county","2 years","women",1207.5
"25 Norrbotten county","3 years","men",1346.0
"25 Norrbotten county","3 years","women",1256.0
"25 Norrbotten county","4 years","men",1360.0
"25 Norrbotten county","4 years","women",1208.0
"25 Norrbotten county","5 years","men",1338.5
"25 Norrbotten county","5 years","women",1307.0
"25 Norrbotten county","6 years","men",1337.5
"25 Norrbotten county","6 years","women",1281.0
"25 Norrbotten county","7 years","men",1273.5
"25 Norrbotten county","7 years","women",1219.5
"25 Norrbotten county","8 years","men",1371.0
"25 Norrbotten county","8 years","women",1284.0
"25 Norrbotten county","9 years","men",1347.5
"25 Norrbotten county","9 years","women",1290.5
"25 Norrbotten county","10 years","men",1327.0
"25 Norrbotten county","10 years","women",1287.0
"25 Norrbotten county","11 years","men",1386.5
"25 Norrbotten county","11 years","women",1225.0
"25 Norrbotten county","12 years","men",1362.0
"25 Norrbotten county","12 years","women",1202.0
"25 Norrbotten county","13 years","men",1408.5
"25 Norrbotten county","13 years","women",1284.5
"25 Norrbotten county","14 years","men",1314.0
"25 Norrbotten county","14 years","women",1247.0
"25 Norrbotten county","15 years","men",1336.5
"25 Norrbotten county","15 years","women",1316.5
"25 Norrbotten county","16 years","men",1291.0
"25 Norrbotten county","16 years","women",1281.0
"25 Norrbotten county","17 years","men",1326.5
"25 Norrbotten county","17 years","women",1203.5
"25 Norrbotten county","18 years","men",1383.0
"25 Norrbotten county","18 years","women",1282.5
"25 Norrbotten county","19 years","men",1567.0
"25 Norrbotten county","19 years","women",1267.5
"25 Norrbotten county","20 years","men",1839.0
"25 Norrbotten county","20 years","women",1220.0
"25 Norrbotten county","21 years","men",1689.0
"25 Norrbotten county","21 years","women",1140.5
"25 Norrbotten county","22 years","men",1613.0
"25 Norrbotten county","22 years","women",1194.5
"25 Norrbotten county","23 years","men",1690.5
"25 Norrbotten county","23 years","women",1159.0
"25 Norrbotten county","24 years","men",1640.5
"25 Norrbotten county","24 years","women",1365.0
"25 Norrbotten county","25 years","men",1786.0
"25 Norrbotten county","25 years","women",1339.0
"25 Norrbotten county","26 years","men",1747.5
"25 Norrbotten county","26 years","women",1427.0
"25 Norrbotten county","27 years","men",1830.5
"25 Norrbotten county","27 years","women",1528.5
"25 Norrbotten county","28 years","men",1885.0
"25 Norrbotten county","28 years","women",1572.0
"25 Norrbotten county","29 years","men",1886.5
"25 Norrbotten county","29 years","women",1506.5
"25 Norrbotten county","30 years","men",1787.5
"25 Norrbotten county","30 years","women",1558.0
"25 Norrbotten county","31 years","men",1768.5
"25 Norrbotten county","31 years","women",1484.5
"25 Norrbotten county","32 years","men",1630.5
"25 Norrbotten county","32 years","women",1426.0
"25 Norrbotten county","33 years","men",1553.5
"25 Norrbotten county","33 years","women",1358.0
"25 Norrbotten county","34 years","men",1509.5
"25 Norrbotten county","34 years","women",1287.0
"25 Norrbotten county","35 years","men",1378.5
"25 Norrbotten county","35 years","women",1283.0
"25 Norrbotten county","36 years","men",1433.0
"25 Norrbotten county","36 years","women",1224.5
"25 Norrbotten county","37 years","men",1451.5
"25 Norrbotten county","37 years","women",1244.5
"25 Norrbotten county","38 years","men",1388.5
"25 Norrbotten county","38 years","women",1283.0
"25 Norrbotten county","39 years","men",1436.0
"25 Norrbotten county","39 years","women",1282.5
"25 Norrbotten county","40 years","men",1299.5
"25 Norrbotten county","40 years","women",1259.0
"25 Norrbotten county","41 years","men",1344.5
"25 Norrbotten county","41 years","women",1165.5
"25 Norrbotten county","42 years","men",1264.5
"25 Norrbotten county","42 years","women",1250.0
"25 Norrbotten county","43 years","men",1384.0
"25 Norrbotten county","43 years","women",1289.5
"25 Norrbotten county","44 years","men",1466.5
"25 Norrbotten county","44 years","women",1403.0
"25 Norrbotten county","45 years","men",1500.5
"25 Norrbotten county","45 years","women",1463.0
"25 Norrbotten county","46 years","men",1452.0
"25 Norrbotten county","46 years","women",1500.5
"25 Norrbotten county","47 years","men",1560.0
"25 Norrbotten county","47 years","women",1554.0
"25 Norrbotten county","48 years","men",1584.5
"25 Norrbotten county","48 years","women",1493.5
"25 Norrbotten county","49 years","men",1621.0
"25 Norrbotten county","49 years","women",1554.0
"25 Norrbotten county","50 years","men",1580.5
"25 Norrbotten county","50 years","women",1484.5
"25 Norrbotten county","51 years","men",1650.0
"25 Norrbotten county","51 years","women",1610.5
"25 Norrbotten county","52 years","men",1821.0
"25 Norrbotten county","52 years","women",1716.5
"25 Norrbotten county","53 years","men",1797.5
"25 Norrbotten county","53 years","women",1682.0
"25 Norrbotten county","54 years","men",1853.0
"25 Norrbotten county","54 years","women",1702.0
"25 Norrbotten county","55 years","men",1774.5
"25 Norrbotten county","55 years","women",1712.0
"25 Norrbotten county","56 years","men",1678.5
"25 Norrbotten county","56 years","women",1564.5
"25 Norrbotten county","57 years","men",1632.0
"25 Norrbotten county","57 years","women",1549.0
"25 Norrbotten county","58 years","men",1592.0
"25 Norrbotten county","58 years","women",1543.5
"25 Norrbotten county","59 years","men",1612.0
"25 Norrbotten county","59 years","women",1601.0
"25 Norrbotten county","60 years","men",1676.5
"25 Norrbotten county","60 years","women",1634.5
"25 Norrbotten county","61 years","men",1687.5
"25 Norrbotten county","61 years","women",1573.0
"25 Norrbotten county","62 years","men",1655.5
"25 Norrbotten county","62 years","women",1617.5
"25 Norrbotten county","63 years","men",1620.0
"25 Norrbotten county","63 years","women",1725.5
"25 Norrbotten county","64 years","men",1623.0
"25 Norrbotten county","64 years","women",1566.0
"25 Norrbotten county","65 years","men",1677.0
"25 Norrbotten county","65 years","women",1525.5
"25 Norrbotten county","66 years","men",1723.5
"25 Norrbotten county","66 years","women",1606.5
"25 Norrbotten county","67 years","men",1578.0
"25 Norrbotten county","67 years","women",1575.5
"25 Norrbotten county","68 years","men",1605.0
"25 Norrbotten county","68 years","women",1545.0
"25 Norrbotten county","69 years","men",1645.5
"25 Norrbotten county","69 years","women",1587.0
"25 Norrbotten county","70 years","men",1702.0
"25 Norrbotten county","70 years","women",1611.0
"25 Norrbotten county","71 years","men",1690.0
"25 Norrbotten county","71 years","women",1743.0
"25 Norrbotten county","72 years","men",1663.5
"25 Norrbotten county","72 years","women",1683.0
"25 Norrbotten county","73 years","men",1640.0
"25 Norrbotten county","73 years","women",1655.5
"25 Norrbotten county","74 years","men",1519.0
"25 Norrbotten county","74 years","women",1546.5
"25 Norrbotten county","75 years","men",1450.5
"25 Norrbotten county","75 years","women",1440.0
"25 Norrbotten county","76 years","men",1375.5
"25 Norrbotten county","76 years","women",1366.0
"25 Norrbotten county","77 years","men",1226.5
"25 Norrbotten county","77 years","women",1218.0
"25 Norrbotten county","78 years","men",1093.5
"25 Norrbotten county","78 years","women",1181.0
"25 Norrbotten county","79 years","men",1017.5
"25 Norrbotten county","79 years","women",1127.0
"25 Norrbotten county","80 years","men",965.0
"25 Norrbotten county","80 years","women",1193.5
"25 Norrbotten county","81 years","men",778.5
"25 Norrbotten county","81 years","women",1030.0
"25 Norrbotten county","82 years","men",698.0
"25 Norrbotten county","82 years","women",1020.5
"25 Norrbotten county","83 years","men",768.5
"25 Norrbotten county","83 years","women",893.0
"25 Norrbotten county","84 years","men",640.5
"25 Norrbotten county","84 years","women",850.0
"25 Norrbotten county","85 years","men",574.5
"25 Norrbotten county","85 years","women",784.0
"25 Norrbotten county","86 years","men",477.0
"25 Norrbotten county","86 years","women",670.0
"25 Norrbotten county","87 years","men",436.5
"25 Norrbotten county","87 years","women",668.0
"25 Norrbotten county","88 years","men",366.5
"25 Norrbotten county","88 years","women",542.5
"25 Norrbotten county","89 years","men",299.5
"25 Norrbotten county","89 years","women",516.5
"25 Norrbotten county","90 years","men",225.0
"25 Norrbotten county","90 years","women",434.0
"25 Norrbotten county","91 years","men",184.5
"25 Norrbotten county","91 years","women",394.0
